"","ROW_NAMES","SARS.CoV2_E","SARS.CoV2_M","SARS.CoV2_N","SARS.CoV2_nsp1","SARS.CoV2_nsp2","SARS.CoV2_nsp4","SARS.CoV2_nsp5","SARS.CoV2_nsp5_C145A","SARS.CoV2_nsp6","SARS.CoV2_nsp7","SARS.CoV2_nsp8","SARS.CoV2_nsp9","SARS.CoV2_nsp10","SARS.CoV2_nsp11","SARS.CoV2_nsp12","SARS.CoV2_nsp13","SARS.CoV2_nsp14","SARS.CoV2_nsp15","SARS.CoV2_orf3a","SARS.CoV2_orf3b","SARS.CoV2_orf6","SARS.CoV2_orf7a","SARS.CoV2_orf8","SARS.CoV2_orf9b","SARS.CoV2_orf9c","SARS.CoV2_orf10","SARS.CoV2_Spike","clusterNum","tsne1","tsne2"
"2226","PAK1IP1",0,0,0,0,0,0,0,0,0,0,12.09754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-44.8152409042559,32.6606323663466
"2227","CLN6",1.589484,4.076214,0,0,-0.2620854,0.04082695,0,0,2.285277,0.9833192,-1.03018,0,0,-0.003339258,-0.2427129,0,0,0,0.02799633,0,1.128871,0.1013214,0.6713668,0,0.7189101,0.2675436,1.458149,2,27.3942178576143,15.3618859360092
"2228","TRNAU1AP",0,1.582624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19.2089983608805,8.07051390579774
"2229","NDUFB11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.745309,0,0,2,18.1204102974751,37.732491545954
"2230","MRPL16",0,1.162161,0,0,0,0,0,0,1.944575,0,0,0,0,0,0,0.03416546,0.89785,0,0.3267257,0,0,0,0,0,0,0,0.5851743,6,-3.96367844946435,7.0875306454308
"2231","NHP2",0,0,0,0,0,0,0,0,0,0,8.534416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-40.2188026320269,34.7986661129848
"2232","OCIAD1",0,0,0,0,0,0,0,0,0,19.26817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.94859,0,0,3,50.2491439344674,-8.63545161931696
"2233","LYAR",0,0,0,0,0,0,0,0,0,0,46.93929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-53.7428845488657,21.944224090852
"2234","TMEM161A",0,5.054054,0,0,0,0.2855216,0,0,0.6596329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.017311,0,0,2,34.4397844016461,27.0982424124474
"2235","BPNT2",0,0,0,0,0,0,0,0,0,3.346699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39.760836030236,-9.20955704845031
"2236","CHCHD3",0,-0.7832772,0,0,0,4.569332,0,0,2.653045,0.6360317,0,0,0,-0.3055907,0,0,0,0,-0.1834686,0,14.81705,6.095647,-1.060094,5.57493,4.855825,-0.3913172,-0.2470414,6,7.4931946892285,8.14123184555118
"2237","CMTM6",0,4.146389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4566627,0,0,2,27.5084248679834,12.6012830493906
"2238","SIRT5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.69292,0,0,0,0,0,0,0,0,0,0,4,-37.5286255803204,-12.9936112639871
"2239","SMPD4",0,16.26449,0,0,0,0,0,0,0,-0.4346185,0,0,0,0,0,0,0,0,0,0,0,13.54885,-0.6436728,0,11.92784,0,0,2,38.3437160370927,20.8510974857933
"2240","TRMT1",0,0,0,0,0,0,0,43.11165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-26.4422071967383,-11.8599482341275
"2241","FBXL12",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3128737,0,0,0,0,0,0,0,0,11.54331,0,0,0,0,5,29.3121509555811,-40.1112322863023
"2242","QPCTL",0,0.2057464,0,0,0,-0.1811287,0,0,0,13.2119,0,0,0,0,0,0,0,0,0,0,0,-0.06064445,4.6985,0,1.71617,0,0,3,48.6944229051262,-10.3230923991734
"2243","ARL15",0,0,0,0,0,0,0,0,1.180529,0,0,0,0,0,0,0.6898341,0,0,0,0,0,0,0,0.5407141,0,0,3.099804,1,-12.24963364877,-0.115994679446958
"2244","KCTD5",0,0,0,0,0,0,0,0,0,0,0,2.521118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-16.6044338545189,-26.282082624143
"2245","DNAJB12",0,7.00025,0,0,0,6.378901,0,0,-0.4976099,-0.140064,-1.420414,0,0,-0.1480956,0.1571146,0,0,0,0,0,0,-0.5531046,4.470821,0,5.808029,0.05148931,0,2,30.7369228835562,20.469993013042
"2246","ALKBH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00192,0,0,1.118283,1,-9.32289467665509,-1.14597554110627
"2247","GAR1",0.09920795,-0.4092121,1.222828,0,-0.09729293,-0.1875933,0.7829422,0.5744685,0.3732016,-0.1759894,2.43122,0,0,0,0,-0.4843877,3.382491,1.130138,0.08501617,0.3463776,0.8226019,-0.2700354,-0.4421742,-0.04974155,-0.7421412,-0.1127768,0.6097452,4,-34.1762437516493,-15.5452260402528
"2248","SLC39A1",0,2.110068,0,0,0,0,0,0,1.533104,0,0,0,0,0,0,0,0,0,0,0,0,0.7033647,0,0,1.612435,0,0,2,14.9389769416434,18.6342626823237
"2249","CLDND1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.734862,1,-11.5708522416437,-0.25396150094509
"2250","AATF",0,0,0,0,0,0,0,0,0,0,24.89916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-52.045878737504,26.1044780347131
"2251","DDX56",0,0,3.756976,0,0,0,0,0,0,0,7.388435,0,0,0,0,0,0,0,2.852268,8.933793,0,0,0,0,0,0,0,7,-36.2170591228649,26.9514931549917
"2252","BCLAF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.19482,0,0,0,0,0,0,0,0,7,-24.3738883818928,14.2858329351034
"2253","MRPL39",0,0,0,0,1.260795,1.077458,0,0,0,0,0.8306913,0,0,1.315084,0,0.4748751,0,0,0,0,0,0,0,0,0,0,0,1,-8.225640503461,-10.4392482260741
"2254","TMOD3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.67694,0,0,0,0,0,0,0,0,0,0,0,4,-29.4510746283076,-39.0521512782585
"2255","ELOVL5",0,0,0,0,0,0,0,0,0,1.104411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33.4531617313363,-8.53823385107806
"2256","MIS18A",0,0,0,0,0,18.77641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9.41102412272453,-13.8755604240164
"2257","UGGT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4396402,0,0,0,0,0,0,0,7.307156,0,0,0,0,5,28.9485563162916,-34.7685945550127
"2258","UGGT1",0,0,0,0,0,1.320412,0,0,0,0,0,0,0,0,1.075894,-0.823542,0,0,0,0,0,0,41.24198,0,0,0.03238986,48.88629,5,27.2052952921835,-46.4073855714891
"2259","FASTKD2",0,0.7795015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.0847307174319,0.833770666343762
"2260","TVP23B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6811669,0,0,6,-1.31981212409494,-5.57227698919176
"2261","GTSE1",0,0,0,0,0,0,0,1.62613,0,0,0,0,0,0,0.9737411,0,0,0,0,0,0,0,0,0,0,0,0,1,-23.2807322808051,-9.74407778568503
"2262","TECR",4.285129,6.405843,0,-0.08275132,-0.6061115,0.6703154,0,0,4.283052,11.0764,-1.728657,0,0,0.09227487,-0.6693345,0,0,0,2.459465,0.6164175,2.85275,1.352704,0.8303235,-0.6595623,4.106429,-0.4377673,-0.2313294,3,47.7828744967739,-6.68700018863814
"2263","CISD1",0,-0.2586716,0,0,0,0,0,0,2.705478,1.309383,0,0,0,0,0,0,0,0,0,0,0,0,0.06853066,0,5.65248,0,0,2,30.6402917778571,37.4407538196568
"2264","FAM120A",0,0,0.3923492,0,0,0,0,0,0,0,0.6967862,0,0,0,0,0,0,0,0.4939755,0,0,0,0.9691242,0,0,0,0,5,15.7231491891064,-17.3448903663427
"2265","IGF2BP1",0,0,32.61893,0,1.225212,0,0,0,0,0,31.36967,0,0,0,0,0,0,0,5.014717,0,0,0,-1.209859,0,0,0,0,7,-49.3508513063305,19.3470425948335
"2266","DTL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.851441,0,0,0,0,0,0,6,6.65933200321368,5.663337285135
"2267","MTCH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.799159,0,0,0,0,0,0,6,6.86315128596832,6.39884216432148
"2268","HSPBP1",0,0,0,0,0,0,0,0,0,0,0,2.856932,16.59951,-0.002445105,0,0,0,0,0,0,0,0,0,17.73647,-0.531125,0,0,8,-2.97554876091824,-29.7157047300482
"2269","MAT2B",0,0,0,0,0,0,0,0,0,0,0,16.2932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-37.5164460188465,-27.4304779377196
"2270","NOP53",0,0,1.892134,0,0,0,0,0,0,0,3.456278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-28.0272611169341,29.7829264565287
"2271","TMOD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.616147,0,0,0,0,0,0,0,0,0,0,0,4,-27.3555636988532,-24.5213150409138
"2272","CALML5",0,0,0,0,0,0,1.834604,0,0,0,0,0,0,0,0,0,0,1.374596,0,0,0,0,0,0,0,0,0,1,-26.8235265624776,-5.8776563070555
"2273","MPP6",0,0,0,0,0,0,0,0,4.744238,0,0,0,0,0,0,0,0,0,0,10.04214,0,0,0,0,0,0,0,1,-11.4113908028761,7.44799149735769
"2274","CNIH4",1.450819,1.114165,0,0,-0.08358927,0.5817242,0,0,0.930876,0.1449947,-0.5962076,0,0,0,0,0,0,0,0.5688936,0,0.8504245,0.3318998,-0.189733,0,0.419863,0.2733354,1.352071,1,-11.3857756333673,-2.36504997228195
"2275","CRIPT",0,0,0,0,8.898188,0,0,0,0,0,0,0,0,7.232329,0,2.62999,0,12.99661,0,0,0,0,4.372928,0,0,0,0,1,-16.2370688715958,-16.9986305179498
"2276","CCDC59",0,0,5.981494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-34.8906497397518,20.4258727058409
"2277","NDUFAF4",0,-0.1953062,0,0,0,0,0,0,0,0.7376174,0,0,0,0,0,0,0,0,0,0,0,0,6.31951,0,1.823978,0,0,5,30.7732106129133,-32.1554351043285
"2278","HACD3",1.115433,8.656683,0,0,0,2.151344,0,0,6.780916,0.8096707,-0.9901943,0,0,-0.5090695,-0.491804,0,0,0,-0.3573822,0,2.842408,0.4043807,-1.584609,0,10.62719,3.596067,0.05635271,2,34.7052847953912,24.5016697908397
"2279","NDUFA13",0,2.571074,0,0,0,-0.1947431,0,0,-0.03279111,0.5536953,-0.7101179,0,0,3.132692,-0.08507027,0,0,0,0.07049997,0,0.1643113,-0.08828587,1.381557,0,2.096781,-0.1199266,0,2,22.3123581101557,18.4141931960045
"2280","RAI14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.79692,0,0,0,0,0,0,0,0,-0.455259,0,0,4,-29.3500892735403,-42.0653254773542
"2281","VAPA",0,0.0176545,0,0,0,0,0,0,0,2.146734,0,0,0,0,0,0,0,0,3.170613,0,0,0,0,0,-0.08068014,0.4057763,0,1,-17.7568455471767,16.915393308321
"2282","MARK1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.52056,0,0,0,8,-2.68409553386709,-31.6635340307728
"2283","MACROH2A2",0,0,0,0,2.284982,0,0,0,0,0,0.8334124,0,0,0,0,0,0,0,4.193933,0,0,0,0,0,0,0,0,1,-19.3738423330859,14.028581854528
"2284","MTRES1",0,0,0,0,0.6499988,0,0,0,0,0,0,0.7086364,0,0.6767384,0,0,0,2.647367,0,0,0,0,0,0,0,0,0,1,-19.5650252194496,-15.4272298306275
"2285","TMEM9",0,0.04189532,0,0,0,0,0,0,0,3.273876,0,0,0,0,0,0,0,0,0,0,0,0.5106177,1.92682,0,1.716343,0,0,5,29.0288767092913,-17.4464069890725
"2286","SENP1",0,0.09309757,0,0,0.06846925,-0.02183115,0,0,0,0,0,0,0,0.6677868,4.135993,-0.1724223,0,1.466686,-0.02606526,0,0,0,0.7397851,0.1160206,-0.4055937,0.5820603,0.9462926,8,6.59866631273608,-47.8411038606031
"2287","ABRACL",0,0,0,0,0.3890858,0,0,0,0.2436765,0,0,1.383498,0,0,0,1.114696,3.731922,0,0,0,0,0,0,0.4366371,0,0,0,4,-33.5700169436745,-14.5166774950242
"2288","SLAIN2",0,0.2802946,0,0,0,2.731044,0,0,0.8045118,0,0,0,0,1.154026,1.139068,0,0,0,0,0,0,0,0,0,0,0,1.432532,6,5.61323107319897,-8.96943053278174
"2289","BCCIP",0,0,0,0,0,0,0,0,0,0,2.837693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-24.3268058526068,33.7989078725902
"2290","TMEM181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.064142,0,0,2,10.6951651188942,35.9556090802645
"2291","CHPF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.269952,11.78879,0,0,0,0,5,29.972805971857,-40.2335321017133
"2292","FRMD4A",0,0,0,2.901051,0,1.041474,0,0,0.8744776,0,-0.1364578,0,0,0.6670943,0,0.1420972,2.759323,0,0,0,1.158457,0,-0.08740869,0,-0.4062862,0,1.811821,4,-31.5606424553117,-13.4295335883265
"2293","SUCLA2",0,2.190823,0,0,0,0,0,0,0,-0.162501,0,0,0,0,0,0,0,0,0,0,0,1.409599,14.16597,-0.03625308,-0.2563417,0.2728985,0,5,30.2638826516616,-41.7340818881687
"2294","STX18",0,0.235981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.314777,0,0,2,34.3020734839095,33.8348349254917
"2295","DPM3",0,1.855308,0,0,0,0,0,0,0.5045896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1480584,0,0,6,19.9190342155826,8.94637062459508
"2296","IMPACT",0,0,0,0,0,0,0,0,0,0,1.429515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-19.0122718265982,29.0937221274117
"2297","ATXN10",0,12.84261,0,0,0,0,0,0,-0.3181253,0,0,0,0,0,0,0,0,0,0,0,0,9.807571,0,0,8.714521,-0.2604643,0,2,37.469614534736,20.2851837271827
"2298","TFIP11",0,0.7795015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.4734765747163,0.452336943636302
"2299","SAE1",0,0,0.1636106,0,0,0,0,0,0,0,7.51433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-38.560142492576,35.3625574852693
"2300","COPG2",0,3.903326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2891228,0,0,18.58394,0,0,2,39.1682613339322,28.6459204347108
"2301","GNG12",0,0,0,0,0,0,0,0,0,1.407237,0,0,0,0,0,2.462455,0,0,0.4435776,0,0,0,0,0,0,0,0,4,-29.0339595174642,-27.1441585149391
"2302","PEMT",0,0.9707125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.551319,0,0,2,12.8163668848163,22.5198692716884
"2303","DHCR7",0,5.695779,0,0,0,1.394128,0,0,3.462843,3.413077,0,0,0,0,0,0,0,0,1.368467,0,4.515141,1.397909,-0.7675403,0,1.829805,0,0,2,27.4637886469836,16.7486145214751
"2304","GRHPR",0,0.5782341,0,0,0,0,0,0,4.273114,0,0,0,0,0,0,0,0,0,0,0.8983771,0,0,0,0,0,0,0.6186207,6,-3.16042266022877,9.71927146440675
"2305","DNAJB11",-0.2977092,-2.063192,0,0,0,4.662043,0,0,-0.7222441,0,-2.090891,0,0,-0.5582927,2.072442,0,0,0,0,0,0,6.077976,32.56831,0,-3.185222,20.66499,15.49463,5,27.7266345823624,-46.7333989509154
"2306","FAM8A1",0,4.671701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8611698,0,0,2,28.5856254650321,13.0958340123773
"2307","MORF4L1",1.367767,0,0,0,0,0,0,0,0.6735856,0,0,0,0,0,0,0,0,1.821999,0.7768767,1.869596,2.660869,0.6180909,0,0,0,0,1.301606,6,4.11904970795925,4.49533164717299
"2308","SEL1L",0,2.12697,0,0,0,0,0.7894069,1.653954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.90916,0,-0.6876059,0,0.6228704,5,29.7316181295829,-44.7110029894794
"2309","PEF1",0,0,0,0,6.207942,0,0,0,4.88604,0,0,0,0,0,0,5.469893,0,0,0,0,0,0,0,0,0,0,8.892377,1,-17.9501593274252,2.00426189842508
"2310","SLC25A10",0,6.74036,0,0,0,0,0,0,-0.2879785,0.4381602,0,0,0,0.7576635,0,0,0,0,-0.2371038,0,0,0.1531725,3.419454,0,3.825205,-0.1580532,0,2,31.4337306686901,20.10192427282
"2311","FBLN5",0,0,0,0,0,0,0,0,0,0,0,7.525726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-18.3521885283423,-28.5162808750828
"2312","LPAR3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.382975,0,0,2,8.08408718503367,28.4893103394715
"2313","AASS",0,6.223331,0,0,0,0,1.240007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047156,0,0,0,0,2,30.986322872141,12.6467067612214
"2314","UQCR10",0,0.1345063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.822842,0,0,2,24.2173632256114,37.2693509184803
"2315","VTI1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.00188,0,0,2,36.5125987839741,32.1595226737888
"2316","CCDC39",0,0,0,0,0,0,0,1.854869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-23.2182359011854,-9.88712242984379
"2317","CGGBP1",0,0,0,0,0,0,0,91.7879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-0.415142663975848,-10.4450206584696
"2318","PISD",1.295294,0,0,0,0.8963375,0.1174782,0,0,0.06236938,0,0,0,0,0.950627,0,0,0,0,0,0.6514492,0,0,4.472993,0,-0.1227535,0,0,5,25.0950849235517,-29.3683797641335
"2319","ABCF2",13.13353,0,0,0,2.953691,0,0,0,6.264401,0,0,0,0,8.523202,0,4.915045,0,0,0,0,0,0,0,3.289433,0,0,0,1,-14.7905826966951,-12.381723011095
"2320","TES",0,0,0,0,0,0,0,0,0,0,2.133604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-20.458345222968,32.240005467197
"2321","TUBGCP4",0,2.362126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21.3514308097731,9.75230233351592
"2322","SEC63",0,0,0,0,0,0,0,0,3.444608,5.799829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.48612,0,0,2,37.1618378845722,35.6835557540726
"2323","TCF20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20248,0,0,0,0,0,0,0,0,0,0,0,0,8,4.30807981459473,-43.2858740565586
"2324","NOL12",0,0,0,0,0,0,0,0,0,0,2.837693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-24.435715449533,33.4715822752883
"2325","ARMCX3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088573,0,0,0,0,0,0,0,0,1,-14.1438616716689,14.5243439113361
"2326","SUN2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.28576,0,0,0,0,0,0,0,0,7,-27.1637964005505,12.6530553550317
"2327","RSL24D1",0,0,0,0,0,0,0,0,0,0,2.133604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-21.3477004072752,31.5298145022788
"2328","LIMA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.852624,0,0,0,0,0,0,0,0,0,0,0,4,-29.8548168887488,-36.2821600482198
"2329","SRP68",0,0,2.063566,0,0,0,0,0,0,0,65.80998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-54.3162043267458,20.8979736937286
"2330","TBK1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.88511,0,0,0,0,0,0,0,0,0,0,0,4,-29.8709513229313,-40.3986855826584
"2331","UBQLN2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.586938,0,0,0,1.906221,0,6,16.6488693225059,-5.1673979185475
"2332","ADAMTS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.080157,0,0,0,0,5,27.6409400318504,-30.8896238904067
"2333","NARF",0,0,0,0,0,0.7302648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8681166,0,0,0.9844793,1,-9.17577295320548,-1.15746787672995
"2334","CYB5R1",0,0,0,0,0,0,0,0,0,4.45111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41.8356273692898,-9.77995349632793
"2335","PFDN2",0,0,0,0,0,0,0,0,0,0,0,20.14439,0,0,0,0,0,0,0,0,0,0,0,0,0,7.318921,0,4,-38.225902115789,-27.648528163348
"2336","GPN3",0,3.64361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08656967,0,0,2,26.360554566732,11.925376577928
"2337","ATP6V1H",0,4.022624,0,0,0,0,0,0,0,1.226836,-0.3613243,0,0,0,0,0,0,0,0,0,0,0.3627182,-0.2271876,0,3.128673,0,0,2,27.7426387543309,21.2614557997776
"2338","IPO11",0,6.675915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.685707,0,0,2.5813,0,0,2,32.3702707057413,18.5829879765939
"2339","TRMT112",0,0,0,0,0,0,0,0,1.178024,0,0.5006975,0,0,1.527539,0,0.6873294,0,0,0,0,0,0,0,0,0,0,0,1,-7.74244943209339,-12.2554278998191
"2340","XPO7",0,2.640168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.163964,0,0,0.328953,0,0,6,22.0193994118561,-1.28357740511619
"2341","BAZ1B",0,0,0,0,1.564145,0,0,0,0,0,0,0,0,0,0,0,0,0,4.945501,0,0,0,0,0,0,0,0,1,-19.8789425513837,14.4599651260547
"2342","HERC5",0,0,0,0,0,0,0,0,0,0,2.133604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-21.7949769524202,32.1520861117476
"2343","MSRA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.230659,0,0,0,8,3.0091983596259,-25.0081873643784
"2344","HOOK1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.89182,0,0,0,0,0,0,0,0,0,0,0,4,-29.1014689540973,-45.3889248938348
"2345","SLC25A13",0,9.953682,0,0,0,0.01065276,0,0,-0.4903364,-1.030376,-3.417665,0,0,11.49097,-0.779342,0,0,0,-0.8294896,-0.1932579,-0.2730219,7.671049,9.644236,0,5.938176,4.290685,0,3,36.0089429181623,7.86914425568596
"2346","STOML2",0,0,0,0,0,1.114311,0,0,0,0,0,0,0,0,0,0,0,0,0,38.49477,0,0,0,0,0,0,0,1,-12.0538993495443,8.09054094506122
"2347","ING1",1.15087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5672739,0,0,0,0,0,0,0,0,0,0,0,1,-9.46676984387811,-6.52671866790586
"2348","PTBP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.06481,0,0,0,8,-2.2903713165147,-31.2549605783402
"2349","MRTO4",0,0,7.578576,0,0,0,0,0,0,0,22.3468,0,0,0,0,0,0,0,0.3896208,0,0,0,0,0,0,0,0,7,-49.7557353475224,24.9398116374215
"2350","MAN1B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.237444,0,0.9185666,0,0,5,19.6531071985974,-17.4177836550781
"2351","RALY",0,0,2.901318,0,2.177366,1.078301,0,0,0,0,1.738733,0,0,1.432968,0,0,0,0,2.635751,0,0,0,0,0,0,0,0,7,-34.5130980247546,22.5399146553815
"2352","ERG28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6811669,0,0,6,-0.742495759125057,-5.83375365005904
"2353","FBXO5",3.118513,0,0,0,0,0.5292967,0,0,0,0,0,0,0,0,3.399516,0.2910959,0,0,0.5207002,0,0,1.63035,0,0,-0.3064571,0,1.96082,8,4.07150028973172,-48.2529446222613
"2354","ACIN1",3.483178,0,0,0,3.759368,0,0,0,0,0,0,1.01539,0,0,0,0,0,0,6.498526,0,0,0,0,0,0,0,0,1,-21.0191918796578,13.3405669437637
"2355","AMFR",0.06011017,2.24869,0,0,0,0,0,0,-0.2817999,0,0,0,0,0,0,0,0,0,0,0,0,6.232759,0,0,13.95724,-0.1518746,0,2,35.3152854048904,29.6674743645828
"2356","INTS6",0,-0.2586716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06853066,0,12.83605,0,0,2,37.5342254558473,31.4060349118518
"2357","BAG5",0,0,0,0,0,0,0,0,0,0,0,0,2.540972,0,0,0,0,0,0,0,0,0,0,23.94244,0,0,0,8,-1.98596038211007,-30.7565318782155
"2358","RAB21",0,0.5063039,0,0,0,0,0,2.689625,0,5.667751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42.8690869107429,-11.2582064746731
"2359","MCTS1",2.752921,0,0,0,2.466644,0,0,0,1.585376,0,0,0,3.417009,4.280764,0,0.9324683,1.984386,10.04515,0,0,1.354581,0,0,0.6842701,0,0,3.460063,1,-16.0638150825484,-16.3580391279472
"2360","CCPG1",0,0,0,0,0,3.311536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.02948843772266,-9.21371721983704
"2361","MED23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6811669,0,0,6,0.674377102122909,-5.19355617125391
"2362","HECTD1",0,0,0,0,0,0,0,0,0,0,11.37211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-43.9927275064848,33.2321965339583
"2363","CORO1C",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1444332,0,18.9739,0,0,0,0,0,0,0,0,0,0,0,4,-29.7047594884094,-41.0289032025385
"2364","TPX2",0,-0.09352331,0,0,1.104045,0,0,0,5.71675,0,0,0.36872,0,0,0,0,0,0,0.2155479,0.753753,0,0,0,0,0,0.2945985,0,6,-3.06539030577153,10.6716120588242
"2365","ABT1",0,0,2.757028,0,0,0,0,0,0,0,3.247558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-28.1825548949409,29.6262551674259
"2366","NOB1",0,0,0,0,0.4956439,0,0,0,0,0,0,0,0,0,1.520123,0.1085492,0,0,0.4011094,0,0.7643979,0.3229015,0,0.5431953,0,0,0,8,3.78472081970457,-44.2333063867283
